age_label,date,experiment,gender,image_id,label,magnification,organism_label,platform,s3downloadkey,strain,experiment_id
E16.5,01/08/2015,LMXT0000000003,female,LMEX0000000026_IMG_6,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000026/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_001/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_001.tif,C57Bl6,LMEX0000000026
E16.5,01/08/2015,LMXT0000000003,female,LMEX0000000026_IMG_7,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000026/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_002/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_002.tif,C57Bl6,LMEX0000000026
E16.5,01/08/2015,LMXT0000000003,female,LMEX0000000026_IMG_8,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000026/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_003/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_003.tif,C57Bl6,LMEX0000000026
E16.5,01/08/2015,LMXT0000000003,female,LMEX0000000026_IMG_9,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000026/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_004/2015-001-008_60X_C57Bl6_E16.5_LMM.14.57.4.39_HOPX_SFTPC_ACTA2_004.tif,C57Bl6,LMEX0000000026
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_1,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000027/2015-003-006_100X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_001/2015-003-006_100X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_001.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_10,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000027/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_003/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_003.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_11,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000027/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_004/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_004.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_2,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000027/2015-003-006_100X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_002/2015-003-006_100X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_002.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_3,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000027/2015-003-006_100X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_003/2015-003-006_100X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_003.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_4,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000027/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_001/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_001.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_5,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000027/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_002/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_002.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_6,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000027/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_003/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_003.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_7,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000027/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_004/2015-003-006_20X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_004.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_8,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000027/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_001/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_001.tif,C57BL6,LMEX0000000027
P28,03/06/2015,LMXT0000000003,female,LMEX0000000027_IMG_9,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000027/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_002/2015-003-006_60X_C57BL6_PND28_LMM.15.20A.1.19_HOPX_SFTPC_ACTA2_002.tif,C57BL6,LMEX0000000027
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_1,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000028/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_001/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_001.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_10,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000028/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_005/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_005.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_11,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000028/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_001/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_001.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_12,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000028/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_002/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_002.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_13,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000028/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_003/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_003.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_14,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000028/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_004/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_004.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_15,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000028/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_005/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_005.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_2,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000028/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_002/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_002.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_3,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000028/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_003/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_003.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_4,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000028/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_004/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_004.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_5,confocal LMXT0000000003 in mouse strain C57BL6,100X,mus musculus,confocal,LMEX0000000028/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_005/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_005.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_6,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000028/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_001/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_001.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_7,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000028/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_002/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_002.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_8,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000028/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_003/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_003.tif,C57BL6,LMEX0000000028
P07,03/05/2015,LMXT0000000003,male,LMEX0000000028_IMG_9,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000028/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_004/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.19_HOPX_SFTPC_ACTA2_004.tif,C57BL6,LMEX0000000028
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_1,confocal LMXT0000000003 in mouse strain C57Bl6,20X,mus musculus,confocal,LMEX0000000029/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_2,confocal LMXT0000000003 in mouse strain C57Bl6,20X,mus musculus,confocal,LMEX0000000029/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001_10X8_TileScan/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001_10X8_TileScan.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_3,confocal LMXT0000000003 in mouse strain C57Bl6,20X,mus musculus,confocal,LMEX0000000029/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_002/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_002.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_4,confocal LMXT0000000003 in mouse strain C57Bl6,20X,mus musculus,confocal,LMEX0000000029/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_003/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_003.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_5,confocal LMXT0000000003 in mouse strain C57Bl6,20X,mus musculus,confocal,LMEX0000000029/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_004/2015-001-005_20X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_004.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_6,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000029/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_7,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000029/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_002/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_002.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_8,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000029/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_003/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_003.tif,C57Bl6,LMEX0000000029
E18.5,01/05/2015,LMXT0000000003,male,LMEX0000000029_IMG_9,confocal LMXT0000000003 in mouse strain C57Bl6,60X,mus musculus,confocal,LMEX0000000029/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_004/2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_004.tif,C57Bl6,LMEX0000000029
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_1,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000030/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_001/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_2,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000030/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_002/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_002.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_3,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000030/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_003/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_003.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_4,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000030/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004/2015-004-021_20X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_5,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000030/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_001/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_6,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000030/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_002/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_002.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_7,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000030/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_003/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_003.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_8,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000030/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000030
E18.5,4/21/2015,LMXT0000000003,male,LMEX0000000030_IMG_9,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000030/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004a/2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004a.tif,C57BL6,LMEX0000000030
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_1,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000031/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_2,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000031/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_002/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_002.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_3,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000031/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_003/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_003.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_4,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000031/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_004/2015-004-021_20X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_5,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000031/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_6,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000031/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001a/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001a.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_7,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000031/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_002/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_002.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_8,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000031/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_003/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_003.tif,C57BL6,LMEX0000000031
E16.5,4/21/2015,LMXT0000000003,male,LMEX0000000031_IMG_9,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000031/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_004/2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000031
P07,4/20/2015,LMXT0000000003,male,LMEX0000000032_IMG_1,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000032/2015-004-020_20X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_001/2015-004-020_20X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000032
P07,4/20/2015,LMXT0000000003,male,LMEX0000000032_IMG_10,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000032/2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_003a/2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_003a.tif,C57BL6,LMEX0000000032
P07,4/20/2015,LMXT0000000003,male,LMEX0000000032_IMG_11,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000032/2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_004/2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000032
P07,4/20/2015,LMXT0000000003,male,LMEX0000000032_IMG_12,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000032/2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_005/2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_005.tif,C57BL6,LMEX0000000032
P28,4/20/2015,LMXT0000000003,male,LMEX0000000033_IMG_1,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000033/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_001/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000033
P28,4/20/2015,LMXT0000000003,male,LMEX0000000033_IMG_10,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000033/2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_004/2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000033
P28,4/20/2015,LMXT0000000003,male,LMEX0000000033_IMG_2,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000033/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_002/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_002.tif,C57BL6,LMEX0000000033
P28,4/20/2015,LMXT0000000003,male,LMEX0000000033_IMG_3,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000033/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_003/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_003.tif,C57BL6,LMEX0000000033
P28,4/20/2015,LMXT0000000003,male,LMEX0000000033_IMG_4,confocal LMXT0000000003 in mouse strain C57BL6,20X,mus musculus,confocal,LMEX0000000033/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_004/2015-004-020_20X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_004.tif,C57BL6,LMEX0000000033
P28,4/20/2015,LMXT0000000003,male,LMEX0000000033_IMG_5,confocal LMXT0000000003 in mouse strain C57BL6,60X,mus musculus,confocal,LMEX0000000033/2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_001/2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_001.tif,C57BL6,LMEX0000000033
